wav,wrd,ID,duration,sr
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_589.wav,لا كثرت لا شي ماك تعرف البير و غطاه اما اللازم في اللازم قطعة قطعة,715,9.216,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_590.wav,قامت تحط باش تقص سلاطة خضراء,716,4.181333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_591.wav,خزرت لوحيدة باش تعرس السنا بنتك,717,4.693333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_592.wav,كان سهل ربي في راس العام  في طمبك الشتاء ,718,5.376,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_593.wav,ربي يتمم على خير الشتاء أرفق الحق في الاسوام ,719,4.778666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_594.wav,كان في الروب ولا الصالة  جميعة و تتعدا و ما يدوم حال,720,6.570666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_595.wav,انا والله ما حبيتها في الشتاء غير هوما شدو صحيح ,721,5.290666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_596.wav,قلك داري حضرت ما عندي علاش نستنى ,722,5.461333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_597.wav,تي والله حايرة حتى الفرش كفاش باش نهزوه و الدنيا هكا ,723,6.4,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_598.wav,كانش يمشي كل شي مقرطس في كرادن على كيفهم,724,5.034666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_599.wav,سامية  اش عليك فيهم مادام متفاهمين ربي يهنيهم ,725,6.741333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_700.wav,امين اش نحبوا احنا غير هناهم ,726,3.84,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_701.wav,العاقبة لوليداتك تتهنى عليهم ,727,3.498666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_702.wav,تلفتت لورد تعملو كيفنا نشران زهاز و هزان فرش بالزازا ,728,6.997333333333334,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_703.wav,حمام و حنة  و لا عروساتكم سوري ,729,4.352,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_704.wav,ورد خزرتلها و ضحكت السوري هذا ما يمشيش مع ميما سعاد,730,5.546666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_705.wav,سامية تضحك  ام بوها كيفنا ولا اعظم تحب كل شي في حقه,731,6.485333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_706.wav,تحب الزازا و اللمة تحكيلي عليها قتلي حتى جيرانها كيفنا يدزو الباب و يدخلو ,732,6.4,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_707.wav,ميما هكاكة حومتها و جيرانها ما سلمتش فيهم تجي بحذانا ايامات,733,6.997333333333334,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_708.wav,اي اما الرجوع كان للحومة و نهار الاحد الفطور كان في دارها,734,5.376,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_709.wav,ربي يطول في عمرها الكبير بركة الدار راهوو ان شاء الله تفرح بيكم و بأولادكم,735,6.997333333333334,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_710.wav,ايا خفوا رواحكم و خلي ناكلو برج البقلاوة ,736,4.352,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_711.wav,سامية  النهار المبروك السعيد اللي ورد و جهاد يتسكر عليهم باب ان شاء الله ربي ينجحهم,737,7.765333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_712.wav,والله دوبا يشد جهاد خدمة باهية مانجي نخطب طول ,738,5.376,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_713.wav,ورد حشمت و بدات تتبسم هي بيدها منداخل قداش حستها و فرحت و هي تتخيل في روحها تحضر لعرسها ,739,7.850666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_714.wav,عيشكم نشاله يا ربي جهاد يرتاح في خدمة و مبعد توا نخممو في كل شي نشاله,740,6.656,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_715.wav,في الوقت هذا مهدوش كان واقف يستنى و يبربش في تليفونو و كل مره يعطيها صيحه,741,7.253333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_716.wav,عندك ساعه تقلي كملت براس أمك إمشي,742,4.522666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_717.wav,لمت الساك متاعها بزربه و خرجت تزرب,743,3.7546666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_718.wav,كهو كهو كملت هيا,744,4.010666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_719.wav,هز حاجبو و هو يهز فيها و يحط ,745,4.352,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_720.wav,خليني ناخو موقف حتى بالكذب مرة في حياتي,746,4.522666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_721.wav,موش كي تجي حذايا امان تالمون متوحشتك حالفه مانتعاركوش,747,6.570666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_722.wav,سي بون ما نسينا شي هيا نخرجو ما كلمكش تونتون,748,7.424,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_723.wav,كلمني و يستنى فينا,749,3.498666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_724.wav,أيا ماله إزرب شبيك واقف و تحكي كلو منك ,750,5.290666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_725.wav,خرجوا لزوز يضحكو و معنقها عندو و شدو الثنية ماشين لمهدي,751,8.277333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_726.wav,جهاد كان عندو قضيات مع بشير كملهم فيسع و روح ,752,5.376,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_727.wav,عارفها في دارهم ليومو قداش يحبها هاللمة و الجو ,753,5.973333333333334,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_728.wav,قداش يفرح كي يراهم متفاهمين و ساعات قارنين الروس عليه ,754,6.741333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_729.wav,تعدا جاب الغلة و جابلها القازوز الي تحبو و مروح دوبة دخل بدا ينادي,755,7.850666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_730.wav,سامية وينك وقف في باب الكوجينة و عمل روحو تفاجأ و هو يتمقعر,756,6.4,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_731.wav,اه صار عنا ضياف يضحك و داخل يحط في ساشي,757,5.12,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_732.wav,ورد دورت راسها تلوج  وه وينهم ضياف,758,5.034666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_733.wav,سامية تضحك هذاكة يدكك عليك انت ,759,3.84,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_734.wav,خزرتلو هذيكة مولات الدار ولات قبلك انت,760,4.437333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_735.wav,جهاد جبد الكرسي و قعد ,761,4.352,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_736.wav,و الله هاو هزان القفة ظهر قلم يوصل,762,5.034666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_737.wav,اه شنوة وردتي سلايط جملة وحدة,763,4.778666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_738.wav,تقص في سلاطة و تاكل في طماطم  إم قعدت كان إنت تعاود فيها هزان قفة ما فديتش بربي,764,8.021333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_739.wav,الفراز جوك عاد ,765,3.2426666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_740.wav,نعمل دوش قبل كلشي و مبعد نتفاضالكم و مرحبا بيك اختي ورد بيناتنا,766,6.485333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_741.wav,عيش خويا نشالله فرحتك,767,3.925333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_742.wav,هاو بدا عاد في البلادة متاعو فرحتك هي فرحتها,768,5.205333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_743.wav,بقدرة ربي هذاكة النهار المبروك الي متهنى عليكم جهاد,769,5.12,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_744.wav,تضييع وقت و تفاهمنا فيها لحكاية ماك نهار,770,4.522666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_745.wav,سامية كبست فولارتها و تعدات للفريجيدار تجبد في الجبن ,771,6.058666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_746.wav,صحيت هو يتحي و انت تزكي هكاكة,772,4.352,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_747.wav,يجعل الي يضيعو الوقت لكل كيف جهاد,773,4.437333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_748.wav,خزرتلو متشمتة و حبت تقلب عليه الحكاية,774,4.608,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_749.wav,يا حسرة على جهاد ولدي كي كان يضيع الوقت,775,5.12,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_750.wav,يجيب فيهم على كل لون يا كريمة ,776,4.437333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_751.wav,جهاد بهت حل عينيه ,777,5.034666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_752.wav,اه سامية شبيكي وخيتي غرقت برشا راك,778,4.778666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_753.wav,ورد حلت عينها باهتة و هزت سكينة و خزرتلو ,779,5.973333333333334,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_754.wav,كنت تجيب فيهم هنا  لداركم و عرفتهم على طاطا سامية ,780,6.4,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_755.wav,جهاديا بنتي راهي فيسع تصدق اش نجيب يا بنتي ,781,6.144,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_756.wav,انا وقت الي كنت نلعب و معمباليش كي نروح انا برك,782,5.12,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_757.wav,عمى صماما تعرف باش مقمرها الدار وين نوصل للظلام اول باب ندقو خاطر الضو متاع البلدية ما وصلوشو,783,8.533333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_758.wav,تضحك  أمان يزي بربي يزي جهاد ,784,6.058666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_759.wav,سامية تضحك تتفكر ليلة العيد الصغير كي غرو بيك ولاد الحرام و عملتها و شربت ,785,7.338666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_760.wav,شبيك انت ساكت موش عوايدك قلي خايف من صيام نهار غدوة,786,5.632,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_761.wav,ظاهر فيه سخون ,787,3.584,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_762.wav,دلوحت راسهاعرفتو عاد وقتها موش في عقلو,788,5.12,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_763.wav, احنا لا حبيبة لا خطيبة,789,4.437333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_764.wav,يوريلو في كعبة البيرا اهيا حبيبتي يا ولدي ,790,5.376,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_765.wav,صحيتو اخرتكم تشاميو في كعبة شراب,791,4.778666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_766.wav,ريتها هذي مثلا يحكي و هازز الدبوزة تعدلي مخي تشيخني تفرهدني,792,8.448,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_767.wav,و لا نهار قامت قتلي شبيك مشيت لا جيت لا وصلني,793,6.741333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_768.wav,شريتو من عند خالد الفار,794,4.266666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_769.wav,و باعلنا الكعبة على ألفين و ميتين الطحان,795,5.376,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_770.wav,والديه هذا موش مرشي نوار هذا حاسب روحو فارماسي,796,6.4,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_771.wav,ما حبيتش ناقشو انا خالد متاعنا,797,4.864,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_772.wav,يغمز في سليم علاه ياخي بش تشرب انت فارس ملا كعباتي هذي,798,7.765333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_773.wav,مالا جاي نرشق عليكم ما تقولوليش ما شريتوليش,799,5.376,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_774.wav,بلاهي تتمنيك فارس تي نكلموا فيك عنا ساعتين ما تهزش,800,6.4,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_775.wav,قحرلو يعرفو ما يحبش يحكي على حتى شي يخص سارة قدام حتى حد,801,7.594666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_776.wav,اقعد اقعد عنا ما نحكيو ,802,5.034666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_777.wav,اقعد ملي خطبت فسدت انت بطلت الهملة,803,5.461333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_778.wav,يضحكو الله ملي ريتو هابط عرفت خلايقو معدومة,804,6.485333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_779.wav,بيرم  هو جاي من اصلو مكرز و احنا مانا مكرزين و قاعدين قعدة مالاد  ,805,6.997333333333334,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_780.wav,فارس  عندي ألف حكاية في راسي خاطر جاي بش نبدل ساعة ب ساعة أخرى,806,6.570666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_781.wav,هذا مزال في كعبة و بدات الحكايات ,807,4.096,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_782.wav,خوك شايخ و في مخي دايخ,808,4.437333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_783.wav,سليم يضحك لا شو عاد هاك المثال الي عطاهولو اوه يا زحي,809,6.741333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_784.wav,فارس والله مش في مخي بش نتبعك,810,4.693333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_785.wav,يا بيرم يا خويا خليك إنت دايخ يزي,811,4.352,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_786.wav,فايق و يا ربي يسلك روحو ,812,4.181333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_787.wav,غمزو و قربلو يحكي بالشوية ,813,4.352,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_788.wav,يبربش في تليفون و يقرا في مساجها ,814,4.522666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_789.wav,فارس عض على شفايفو و ضحك و خزرلو,815,5.461333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_790.wav,بالرسمي قتلك مسكين شبه عليا,816,4.608,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_791.wav,يشرب و شادد ضحك بالسيف مازال يتشوحر ,817,5.632,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_792.wav,لحاصل جد بو لفطور تن و كي شفتها كيفاه كلمها و جاوبتو بدات تدخل بعضها ,818,8.021333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_793.wav,خاطرو يتمجلغ تسكرت و كرزت و فديت و روحت بيها,819,6.826666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_794.wav,لي يوشوش يراه لسانو يلشلش,820,5.290666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_795.wav,يطل عالتليفون يتمقعر,821,4.949333333333334,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_796.wav,اهايكا ارنوبتي زادت بعثتلك مساج تراه تراه نقراوه,822,6.741333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_797.wav,بعد التلفون  اش تقرا يعجبكشي زاده,823,5.290666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_798.wav,برا لبيرم خلي نعمل نموسة رايض ونريض روحي,824,6.229333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_799.wav,جهادما تنساش روحك عاد معاهم باهي ,825,6.314666666666667,48000
